,blk_no,street,flat_type,latitude,longitude,month,resale_price
753643,930,HOUGANG ST 91,5 ROOM,1.3754834759999999,103.8812782,2019-09,540000.0
753673,930,JURONG WEST ST 92,4 ROOM,1.3410058009999999,103.6898988,2014-08,360000.0
753669,930,JURONG WEST ST 92,5 ROOM,1.3410058009999999,103.6898988,2011-06,395000.0
753845,930,TAMPINES ST 91,3 ROOM,1.34596292,103.93961479999999,2019-05,355000.0
753843,930,TAMPINES ST 91,4 ROOM,1.34596292,103.93961479999999,2014-12,405000.0
753786,930,TAMPINES ST 91,EXECUTIVE,1.34596292,103.93961479999999,2002-05,365000.0
753875,930,YISHUN CTRL 1,4 ROOM,1.426915481,103.8373512,2017-09,430000.0
753877,930,YISHUN CTRL 1,5 ROOM,1.426915481,103.8373512,2017-12,490000.0
753941,931,HOUGANG ST 91,4 ROOM,1.376063246,103.8804839,2020-01,379000.0
753940,931,HOUGANG ST 91,5 ROOM,1.376063246,103.8804839,2019-08,500000.0
754012,931,JURONG WEST ST 92,4 ROOM,1.341621407,103.6897342,2017-08,325000.0
754014,931,JURONG WEST ST 92,5 ROOM,1.341621407,103.6897342,2019-06,315000.0
754046,931,TAMPINES ST 91,4 ROOM,1.3458725980000001,103.93910720000001,2018-01,450000.0
754065,931,YISHUN CTRL 1,4 ROOM,1.4266096330000002,103.83733640000001,2008-02,290000.0
754067,931,YISHUN CTRL 1,5 ROOM,1.4266096330000002,103.83733640000001,2019-06,498000.0
754068,931A,HOUGANG ST 91,,1.376063246,103.8804839,,
754069,932,HOUGANG AVE 9,,1.37510669,103.8824732,,
754197,932,JURONG WEST ST 92,4 ROOM,1.341752015,103.6886642,2020-01,318000.0
754195,932,JURONG WEST ST 92,5 ROOM,1.341752015,103.6886642,2018-08,345000.0
754299,932,TAMPINES ST 91,4 ROOM,1.34560021,103.9394413,2019-07,455000.0
754300,932,TAMPINES ST 91,5 ROOM,1.34560021,103.9394413,2019-11,522000.0
754342,932,YISHUN CTRL 1,4 ROOM,1.426362176,103.83715040000001,2018-04,415000.0
754341,932,YISHUN CTRL 1,5 ROOM,1.426362176,103.83715040000001,2017-05,500000.0
754343,932A,HOUGANG AVE 9,,1.3752655809999998,103.881751,,
754344,932B,HOUGANG AVE 9,,1.375126661,103.8822349,,
754345,932C,HOUGANG AVE 9,,1.37510669,103.8824732,,
754346,933,HOUGANG AVE 9,,1.375589781,103.882471,,
754425,933,JURONG WEST ST 91,4 ROOM,1.3421036929999999,103.6898088,2020-01,310000.0
754424,933,JURONG WEST ST 91,5 ROOM,1.3421036929999999,103.6898088,2019-12,418000.0
754546,933,TAMPINES ST 91,4 ROOM,1.3452417230000002,103.9390987,2019-06,435000.0
754547,933A,HOUGANG AVE 9,,1.375757967,103.8820328,,
754668,934,JURONG WEST ST 91,4 ROOM,1.3422379569999998,103.6887377,2019-11,290000.0
754667,934,JURONG WEST ST 91,5 ROOM,1.3422379569999998,103.6887377,2019-02,390000.0
754763,934,TAMPINES ST 91,4 ROOM,1.345334108,103.9401221,2019-03,440000.0
754764,934,YISHUN CTRL 1,,1.4257313130000002,103.8365958,,
754770,935,JURONG WEST ST 91,EXECUTIVE,1.342672026,103.688333,2000-04,390000.0
754881,935,TAMPINES ST 91,4 ROOM,1.345634287,103.94107740000001,2019-09,390000.0
754959,935,YISHUN CTRL 1,4 ROOM,1.425180059,103.8365963,2019-09,440000.0
754958,935,YISHUN CTRL 1,5 ROOM,1.425180059,103.8365963,2019-06,475000.0
755008,936,HOUGANG ST 92,4 ROOM,1.37457017,103.87987779999999,2019-07,380000.0
755007,936,HOUGANG ST 92,5 ROOM,1.37457017,103.87987779999999,2018-10,500000.0
755184,936,JURONG WEST ST 91,3 ROOM,1.342567822,103.6891498,2018-07,257000.0
755187,936,JURONG WEST ST 91,4 ROOM,1.342567822,103.6891498,2019-12,310000.0
755275,936,TAMPINES AVE 5,4 ROOM,1.346481995,103.94169980000001,2018-03,473000.0
755279,936,TAMPINES AVE 5,5 ROOM,1.346481995,103.94169980000001,2019-11,535000.0
755343,937,HOUGANG ST 92,4 ROOM,1.374744873,103.87929709999999,2019-12,373000.0
755344,937,HOUGANG ST 92,5 ROOM,1.374744873,103.87929709999999,2020-01,534000.0
755354,937,JURONG WEST ST 91,EXECUTIVE,1.3424536580000002,103.69008829999999,2019-01,500000.0
755422,937,TAMPINES AVE 5,EXECUTIVE,1.347239555,103.9416375,2019-11,700000.0
755462,938,HOUGANG ST 92,4 ROOM,1.37428772,103.87967859999999,2019-06,395000.0
755463,938,HOUGANG ST 92,5 ROOM,1.37428772,103.87967859999999,2019-07,535000.0
755550,938,JURONG WEST ST 91,4 ROOM,1.34287699,103.6897726,2019-01,320000.0
755552,938,JURONG WEST ST 91,5 ROOM,1.34287699,103.6897726,2019-07,357000.0
755606,938,TAMPINES AVE 5,EXECUTIVE,1.347904499,103.94172540000001,2019-12,690000.0
755640,939,HOUGANG ST 92,4 ROOM,1.373958248,103.8796952,2019-09,378000.0
755634,939,HOUGANG ST 92,5 ROOM,1.373958248,103.8796952,2012-02,500000.0
755812,939,JURONG WEST ST 91,3 ROOM,1.3429523280000002,103.68902879999999,2018-09,247000.0
755814,939,JURONG WEST ST 91,4 ROOM,1.3429523280000002,103.68902879999999,2019-03,350000.0
755868,939,TAMPINES AVE 5,4 ROOM,1.348111064,103.941242,2017-11,450000.0
755869,939,TAMPINES AVE 5,5 ROOM,1.348111064,103.941242,2020-01,560000.0
753581,93A,C'WEALTH DR,,1.305296495,103.800547,,
753582,93A,JLN DUA,,1.308778437,103.88772270000001,,
753583,93A,LOR 4 TOA PAYOH,,1.338534185,103.8498791,,
753584,93A,TELOK BLANGAH ST 31,,1.275326787,103.80732579999999,,
753585,93B,TELOK BLANGAH ST 31,,1.275422424,103.8076532,,
753586,93C,TELOK BLANGAH ST 31,,1.275661339,103.8075667,,
755937,94,C'WEALTH DR,2 ROOM,1.305586163,103.8007436,2008-12,200000.0
755964,94,C'WEALTH DR,3 ROOM,1.305586163,103.8007436,2019-04,270000.0
756098,94,GEYLANG BAHRU,3 ROOM,1.322653012,103.87131,2019-05,340000.0
756099,94,GEYLANG BAHRU,4 ROOM,1.322653012,103.87131,2020-01,460000.0
756173,94,HAVELOCK RD,5 ROOM,1.288213201,103.83323349999999,2019-04,760000.0
756227,94,LOR 4 TOA PAYOH,3 ROOM,1.338894428,103.84953829999999,2019-10,228000.0
756228,94,PIPIT RD,,1.32319533,103.8884568,,
756297,94,WHAMPOA DR,4 ROOM,1.321979417,103.8557543,2019-05,360000.0
756596,940,HOUGANG ST 92,EXECUTIVE,1.3734830709999999,103.8797778,2018-12,680000.0
756707,940,JURONG WEST ST 91,4 ROOM,1.343307908,103.6888734,2019-02,290000.0
756708,940,JURONG WEST ST 91,5 ROOM,1.343307908,103.6888734,2020-01,332000.0
756800,940,TAMPINES AVE 5,EXECUTIVE,1.3491698380000001,103.94142120000001,2020-01,695000.0
756847,941,HOUGANG ST 92,4 ROOM,1.3741918480000002,103.8790587,2013-04,435000.0
756852,941,HOUGANG ST 92,5 ROOM,1.3741918480000002,103.8790587,2018-09,450000.0
756945,941,JURONG WEST ST 91,4 ROOM,1.343880688,103.6887953,2019-11,298000.0
756940,941,JURONG WEST ST 91,5 ROOM,1.343880688,103.6887953,2018-05,375000.0
757012,941,TAMPINES AVE 5,EXECUTIVE,1.3494357119999998,103.9407348,2019-08,690000.0
757013,941A,HOUGANG ST 92,,1.3741918480000002,103.8790587,,
757082,942,HOUGANG ST 92,4 ROOM,1.373285871,103.8804136,2018-08,337000.0
757081,942,HOUGANG ST 92,5 ROOM,1.373285871,103.8804136,2018-07,495000.0
757163,942,JURONG WEST ST 91,4 ROOM,1.3437202480000001,103.6893771,2020-01,292000.0
757159,942,JURONG WEST ST 91,5 ROOM,1.3437202480000001,103.6893771,2018-07,360000.0
757255,942,TAMPINES AVE 5,EXECUTIVE,1.349768954,103.940624,2019-02,735000.0
757320,943,HOUGANG ST 92,4 ROOM,1.37386961,103.8805627,2017-03,372000.0
757322,943,HOUGANG ST 92,5 ROOM,1.37386961,103.8805627,2018-11,528000.0
757396,943,JURONG WEST ST 91,4 ROOM,1.3436949269999998,103.68978929999999,2018-11,299000.0
757397,943,JURONG WEST ST 91,5 ROOM,1.3436949269999998,103.68978929999999,2019-12,365000.0
757457,943,TAMPINES AVE 5,EXECUTIVE,1.35017819,103.94119350000001,2020-01,745000.0
757500,944,HOUGANG ST 92,4 ROOM,1.374288472,103.88043490000001,2018-12,376000.0
757501,944,HOUGANG ST 92,5 ROOM,1.374288472,103.88043490000001,2019-05,538000.0
757609,944,JURONG WEST ST 91,4 ROOM,1.3446015869999999,103.689713,2018-08,300000.0
757610,944,JURONG WEST ST 91,5 ROOM,1.3446015869999999,103.689713,2018-09,392500.0
757665,944,TAMPINES AVE 5,EXECUTIVE,1.350708231,103.9408562,2018-03,845000.0
757707,945,HOUGANG ST 92,4 ROOM,1.374219256,103.8810151,2014-08,408888.0
757713,945,HOUGANG ST 92,5 ROOM,1.374219256,103.8810151,2019-01,535000.0
757813,945,JURONG WEST ST 91,4 ROOM,1.3442392930000002,103.6901301,2018-11,315000.0
757812,945,JURONG WEST ST 91,5 ROOM,1.3442392930000002,103.6901301,2018-08,391000.0
757868,945,TAMPINES AVE 4,4 ROOM,1.3513826009999999,103.9403729,2011-11,492000.0
757871,945,TAMPINES AVE 4,5 ROOM,1.3513826009999999,103.9403729,2019-07,605000.0
757917,946,HOUGANG ST 92,4 ROOM,1.374659593,103.88052440000001,2018-07,385000.0
757919,946,HOUGANG ST 92,5 ROOM,1.374659593,103.88052440000001,2019-04,525000.0
758006,946,JURONG WEST ST 91,4 ROOM,1.344200099,103.69045179999999,2019-04,342000.0
758001,946,JURONG WEST ST 91,5 ROOM,1.344200099,103.69045179999999,2018-02,360000.0
758060,946,TAMPINES AVE 4,4 ROOM,1.351382637,103.9399948,2018-07,435000.0
758061,946,TAMPINES AVE 4,5 ROOM,1.351382637,103.9399948,2019-12,585000.0
758062,946A,HOUGANG ST 92,,1.374659593,103.88052440000001,,
758131,947,JURONG WEST ST 91,4 ROOM,1.343615099,103.690685,2019-10,320000.0
758130,947,JURONG WEST ST 91,5 ROOM,1.343615099,103.690685,2019-05,390000.0
758208,948,JURONG WEST ST 91,4 ROOM,1.344408267,103.69095870000001,2019-06,315000.0
758210,948,JURONG WEST ST 91,5 ROOM,1.344408267,103.69095870000001,2020-01,380000.0
758262,949,JURONG WEST ST 91,4 ROOM,1.343329662,103.69167850000001,2014-08,368000.0
758266,949,JURONG WEST ST 91,5 ROOM,1.343329662,103.69167850000001,2019-08,385000.0
756298,94A,BEDOK NTH AVE 4,,1.333447489,103.941968,,
756299,94A,WHAMPOA DR,,1.32222895,103.8552987,,
756361,94B,BEDOK NTH AVE 4,EXECUTIVE,1.333876734,103.9428835,2019-04,770000.0
756441,94C,BEDOK NTH AVE 4,EXECUTIVE,1.333614296,103.9426283,2020-01,758000.0
756508,94D,BEDOK NTH AVE 4,5 ROOM,1.333621728,103.9412973,2020-01,615000.0
756557,94E,BEDOK NTH AVE 4,5 ROOM,1.333305392,103.9409062,2019-09,580000.0
758447,95,ALJUNIED CRES,3 ROOM,1.32170329,103.8861957,2019-08,293000.0
758616,95,BEDOK NTH AVE 4,4 ROOM,1.333869994,103.94205670000001,2019-09,371000.0
758694,95,C'WEALTH DR,2 ROOM,1.305387463,103.8010632,2012-03,259000.0
758704,95,C'WEALTH DR,3 ROOM,1.305387463,103.8010632,2019-11,245000.0
758693,95,C'WEALTH DR,4 ROOM,1.305387463,103.8010632,2011-05,570000.0
758817,95,GEYLANG BAHRU,3 ROOM,1.323009493,103.8711048,2018-02,380000.0
758818,95,GEYLANG BAHRU,4 ROOM,1.323009493,103.8711048,2019-02,455000.0
758887,95,HAVELOCK RD,5 ROOM,1.288475431,103.8328482,2018-04,708000.0
758888,95,HENDERSON RD,,1.286308363,103.8213765,,
758919,95,LOR 4 TOA PAYOH,3 ROOM,1.338890722,103.84899329999999,2019-11,235000.0
759006,95,OLD AIRPORT RD,3 ROOM,1.308518971,103.8877931,2019-07,250000.0
759076,95,WHAMPOA DR,4 ROOM,1.3221921779999999,103.8561985,2019-08,335000.0
759128,950,HOUGANG ST 91,4 ROOM,1.375593053,103.87876109999999,2017-07,408000.0
759132,950,HOUGANG ST 91,5 ROOM,1.375593053,103.87876109999999,2019-09,523000.0
759216,950,JURONG WEST ST 91,4 ROOM,1.343426295,103.69092420000001,2019-03,301888.0
759213,950,JURONG WEST ST 91,5 ROOM,1.343426295,103.69092420000001,2018-02,405000.0
759266,951,HOUGANG AVE 9,4 ROOM,1.375729575,103.8781874,2018-06,353000.0
759271,951,HOUGANG AVE 9,5 ROOM,1.375729575,103.8781874,2019-10,430000.0
759318,952,HOUGANG AVE 9,4 ROOM,1.37529715,103.8777321,2019-11,340000.0
759317,952,HOUGANG AVE 9,5 ROOM,1.37529715,103.8777321,2019-03,414000.0
759385,952,JURONG WEST ST 91,4 ROOM,1.342537789,103.6914381,2019-10,325000.0
759384,952,JURONG WEST ST 91,5 ROOM,1.342537789,103.6914381,2019-07,380000.0
759442,953,HOUGANG AVE 9,4 ROOM,1.3760251890000001,103.877538,2019-11,345000.0
759439,953,HOUGANG AVE 9,5 ROOM,1.3760251890000001,103.877538,2018-07,480000.0
759515,953,JURONG WEST ST 91,4 ROOM,1.34234943,103.69087409999999,2019-01,350000.0
759502,953,JURONG WEST ST 91,5 ROOM,1.34234943,103.69087409999999,2011-06,401000.0
759563,954,HOUGANG AVE 9,4 ROOM,1.376762777,103.8781083,2017-04,350000.0
759568,954,HOUGANG AVE 9,5 ROOM,1.376762777,103.8781083,2019-11,490000.0
759615,955,HOUGANG AVE 9,5 ROOM,1.376155038,103.8781923,2019-12,515000.0
759616,955A,HOUGANG AVE 9,,1.375965233,103.87787469999999,,
759667,956,HOUGANG ST 91,5 ROOM,1.376214646,103.87871159999999,2019-10,450000.0
759707,957,HOUGANG ST 91,5 ROOM,1.3766327090000001,103.8793837,2019-08,468000.0
759757,958,HOUGANG ST 91,5 ROOM,1.376635679,103.8797875,2020-01,475000.0
759809,959,HOUGANG ST 91,EXECUTIVE,1.376966938,103.8792235,2019-10,623000.0
759810,959,JURONG WEST ST 92,,1.341481235,103.69072170000001,,
759078,95A,HENDERSON RD,,1.2865978999999998,103.8213654,,
759079,95A,OLD AIRPORT RD,,1.308518971,103.8877931,,
759080,95B,HENDERSON RD,,1.286976593,103.82155970000001,,
759081,95C,HENDERSON RD,,1.2873589029999999,103.82198259999998,,
759082,95D,HENDERSON RD,,1.2862838220000001,103.8215343,,
759841,96,ALJUNIED CRES,2 ROOM,1.321656498,103.88542340000001,2019-12,200000.0
759945,96,BEDOK NTH AVE 4,5 ROOM,1.333264781,103.94033490000001,2019-10,500000.0
760030,96,C'WEALTH CRES,2 ROOM,1.3061918259999998,103.8011938,2020-01,185000.0
760029,96,C'WEALTH CRES,3 ROOM,1.3061918259999998,103.8011938,2019-03,260000.0
760142,96,GEYLANG BAHRU,3 ROOM,1.323380611,103.8704616,2019-12,335000.0
760132,96,GEYLANG BAHRU,4 ROOM,1.323380611,103.8704616,2012-05,445000.0
760143,96,HAVELOCK RD,,1.288516457,103.8324706,,
760339,96,HENDERSON RD,3 ROOM,1.287542915,103.8213372,2007-03,201000.0
760272,96,HENDERSON RD,5 ROOM,1.287542915,103.8213372,2000-11,333000.0
760546,96,LOR 3 TOA PAYOH,3 ROOM,1.338624065,103.84837979999999,2019-12,270000.0
760620,96,WHAMPOA DR,4 ROOM,1.321556727,103.8556661,2019-09,350000.0
760666,960,HOUGANG AVE 9,EXECUTIVE,1.377102517,103.8784827,2017-09,578000.0
760667,960,JURONG WEST ST 92,,1.341385312,103.69145959999999,,
760717,961,HOUGANG AVE 9,EXECUTIVE,1.3777521659999998,103.8786653,2019-10,538000.0
760762,961,JURONG WEST ST 92,4 ROOM,1.3412869490000001,103.69206940000001,2013-12,400000.0
760761,961,JURONG WEST ST 92,5 ROOM,1.3412869490000001,103.69206940000001,2012-01,400000.0
760808,962,HOUGANG AVE 9,5 ROOM,1.377942871,103.8781314,2020-01,490000.0
760809,962,JURONG WEST ST 91,,1.3421038090000001,103.69184179999999,,
760810,962A,HOUGANG AVE 9,,1.377942871,103.8781314,,
760811,962A,JURONG WEST ST 91,,1.3421038090000001,103.69184179999999,,
760847,963,HOUGANG AVE 9,4 ROOM,1.3770931659999999,103.8778672,2018-07,335000.0
760844,963,HOUGANG AVE 9,5 ROOM,1.3770931659999999,103.8778672,2013-08,505000.0
760848,963,JURONG WEST ST 91,,1.3418594,103.69208950000001,,
760901,964,HOUGANG AVE 9,4 ROOM,1.37715825,103.87752359999999,2018-07,378000.0
760905,964,HOUGANG AVE 9,5 ROOM,1.37715825,103.87752359999999,2020-01,450000.0
760906,964,JURONG WEST ST 91,,1.342010958,103.69266329999999,,
760966,965,HOUGANG AVE 9,4 ROOM,1.378634505,103.8776155,2019-12,353000.0
760963,965,HOUGANG AVE 9,5 ROOM,1.378634505,103.8776155,2019-08,430000.0
761015,965,JURONG WEST ST 93,4 ROOM,1.341341818,103.6924912,2019-05,320000.0
761010,965,JURONG WEST ST 93,5 ROOM,1.341341818,103.6924912,2010-05,345000.0
761060,966,HOUGANG AVE 9,5 ROOM,1.3781666830000001,103.8783662,2019-11,420000.0
761095,966,JURONG WEST ST 93,4 ROOM,1.34170246,103.69291700000001,2013-03,409000.0
761096,966,JURONG WEST ST 93,5 ROOM,1.34170246,103.69291700000001,2014-07,423000.0
761097,966A,HOUGANG AVE 9,,1.377882166,103.8778344,,
761136,967,HOUGANG AVE 9,EXECUTIVE,1.378183076,103.8786414,2019-12,590000.0
761137,967,JURONG WEST ST 93,,1.341382544,103.69334620000001,,
761138,967A,JURONG WEST ST 93,,1.340798411,103.693302,,
761139,967B,JURONG WEST ST 93,,1.341151567,103.692796,,
761203,968,HOUGANG AVE 9,4 ROOM,1.3787132430000002,103.8785236,2018-07,335000.0
761204,968,JURONG WEST ST 93,,1.341184423,103.6936692,,
761266,969,HOUGANG ST 91,4 ROOM,1.3787594890000001,103.87949640000001,2019-12,361000.0
760621,96A,HENDERSON RD,,1.288017149,103.8218892,,
760622,96B,HENDERSON RD,,1.288058045,103.82128279999999,,
761410,97,ALJUNIED CRES,3 ROOM,1.321114034,103.88610859999999,2019-05,320000.0
761408,97,ALJUNIED CRES,5 ROOM,1.321114034,103.88610859999999,2018-09,573888.0
761545,97,BEDOK NTH AVE 4,5 ROOM,1.332965774,103.93996259999999,2019-10,410000.0
761661,97,C'WEALTH CRES,2 ROOM,1.306160472,103.8014957,2014-05,248000.0
761670,97,C'WEALTH CRES,3 ROOM,1.306160472,103.8014957,2019-05,325888.0
761645,97,C'WEALTH CRES,4 ROOM,1.306160472,103.8014957,2010-04,440000.0
761784,97,GEYLANG BAHRU,3 ROOM,1.323690778,103.8701631,2019-08,335000.0
761783,97,GEYLANG BAHRU,4 ROOM,1.323690778,103.8701631,2019-02,423000.0
761758,97,GEYLANG BAHRU,5 ROOM,1.323690778,103.8701631,2007-06,315003.0
761878,97,JLN DUA,3 ROOM,1.3089462490000001,103.88838890000001,2019-09,303000.0
761917,97,LOR 3 TOA PAYOH,5 ROOM,1.33862554,103.8477693,2019-01,830000.0
762099,97,WHAMPOA DR,3 ROOM,1.3212714909999999,103.8549478,2019-03,260000.0
762080,97,WHAMPOA DR,5 ROOM,1.3212714909999999,103.8549478,2012-03,630000.0
762173,970,HOUGANG ST 91,4 ROOM,1.37878538,103.880486,2020-01,380000.0
762157,970,HOUGANG ST 91,5 ROOM,1.37878538,103.880486,2013-06,550000.0
762208,971,HOUGANG ST 91,5 ROOM,1.3782299359999999,103.87969629999999,2019-04,410000.0
762209,971A,HOUGANG ST 91,,1.378021055,103.88024659999999,,
762242,972,HOUGANG ST 91,EXECUTIVE,1.3782204059999998,103.8794205,2019-10,518000.0
762284,973,HOUGANG ST 91,5 ROOM,1.3780296669999998,103.8799543,2020-01,428000.0
762285,973A,HOUGANG ST 91,,1.3780296669999998,103.8799543,,
762315,974,HOUGANG ST 91,EXECUTIVE,1.377789046,103.87944449999999,2019-09,620000.0
762329,974,JURONG WEST ST 93,EXECUTIVE,1.3396471779999999,103.69327209999999,2019-08,500000.0
762356,975,HOUGANG ST 91,EXECUTIVE,1.377159675,103.87968000000001,2019-10,630000.0
762406,975,JURONG WEST ST 93,4 ROOM,1.3402414790000001,103.6935496,2018-12,343000.0
762407,975,JURONG WEST ST 93,5 ROOM,1.3402414790000001,103.6935496,2019-04,388000.0
762443,976,HOUGANG ST 91,4 ROOM,1.3772188619999999,103.88028179999999,2019-09,395000.0
762442,976,HOUGANG ST 91,5 ROOM,1.3772188619999999,103.88028179999999,2017-09,445000.0
762534,976,JURONG WEST ST 93,4 ROOM,1.340007305,103.6938047,2019-05,308000.0
762535,976,JURONG WEST ST 93,5 ROOM,1.340007305,103.6938047,2019-07,418000.0
762660,977,JURONG WEST ST 93,4 ROOM,1.33969366,103.69391540000001,2018-06,300000.0
762659,977,JURONG WEST ST 93,5 ROOM,1.33969366,103.69391540000001,2018-04,385000.0
762709,978,JURONG WEST ST 93,4 ROOM,1.3405362790000002,103.69407740000001,2018-10,310000.0
762703,978,JURONG WEST ST 93,5 ROOM,1.3405362790000002,103.69407740000001,2010-04,311000.0
762745,978C,BUANGKOK CRES,4 ROOM,1.380015003,103.87874190000001,2019-07,338888.0
762746,978C,BUANGKOK CRES,5 ROOM,1.380015003,103.87874190000001,2019-09,375000.0
762787,978D,BUANGKOK CRES,4 ROOM,1.380031671,103.87941359999999,2019-07,370000.0
762786,978D,BUANGKOK CRES,5 ROOM,1.380031671,103.87941359999999,2018-10,440000.0
762890,979,JURONG WEST ST 93,4 ROOM,1.339733216,103.6944943,2019-07,338000.0
762872,979,JURONG WEST ST 93,5 ROOM,1.339733216,103.6944943,2009-12,320000.0
762924,979A,BUANGKOK CRES,4 ROOM,1.379479055,103.8789771,2017-10,373000.0
762927,979A,BUANGKOK CRES,5 ROOM,1.379479055,103.8789771,2019-10,428000.0
762971,979B,BUANGKOK CRES,4 ROOM,1.3795113559999999,103.87937679999999,2018-09,345000.0
762973,979B,BUANGKOK CRES,5 ROOM,1.3795113559999999,103.87937679999999,2019-09,428000.0
763023,979C,BUANGKOK CRES,4 ROOM,1.379538909,103.87995440000002,2018-10,340000.0
763026,979C,BUANGKOK CRES,5 ROOM,1.379538909,103.87995440000002,2019-11,405000.0
762100,97A,ALJUNIED CRES,,1.321114034,103.88610859999999,,
763175,98,ALJUNIED CRES,3 ROOM,1.320865256,103.8856974,2018-11,250000.0
763154,98,ALJUNIED CRES,5 ROOM,1.320865256,103.8856974,2010-07,548000.0
763283,98,BEDOK NTH AVE 4,5 ROOM,1.334233274,103.9398431,2019-11,550000.0
763391,98,C'WEALTH CRES,2 ROOM,1.306822191,103.80144709999999,2014-12,268000.0
763396,98,C'WEALTH CRES,3 ROOM,1.306822191,103.80144709999999,2019-07,260000.0
763360,98,C'WEALTH CRES,4 ROOM,1.306822191,103.80144709999999,2006-08,286000.0
763612,98,LOR 1 TOA PAYOH,3 ROOM,1.33917578,103.8483801,2019-04,225000.0
763894,98,WHAMPOA DR,3 ROOM,1.321550403,103.85463490000001,2019-12,298000.0
763855,98,WHAMPOA DR,5 ROOM,1.321550403,103.85463490000001,2011-12,652000.0
763898,980,BUANGKOK CRES,,1.3800018040000002,103.8801233,,
763973,980,JURONG WEST ST 93,4 ROOM,1.339117748,103.6936715,2018-10,380000.0
763974,980,JURONG WEST ST 93,5 ROOM,1.339117748,103.6936715,2019-11,420000.0
764016,980A,BUANGKOK CRES,4 ROOM,1.379563534,103.8804544,2019-11,349000.0
764053,980B,BUANGKOK CRES,4 ROOM,1.3797252969999998,103.8811333,2020-01,345000.0
764049,980B,BUANGKOK CRES,5 ROOM,1.3797252969999998,103.8811333,2018-09,390000.0
764111,980C,BUANGKOK CRES,4 ROOM,1.380031791,103.8809713,2019-08,325000.0
764145,980D,BUANGKOK CRES,4 ROOM,1.380493247,103.88094050000001,2019-04,338000.0
764144,980D,BUANGKOK CRES,5 ROOM,1.380493247,103.88094050000001,2019-01,408000.0
764146,981,BUANGKOK CRES,,1.3803190840000001,103.8789114,,
764186,981A,BUANGKOK CRES,4 ROOM,1.3804866169999999,103.88070970000001,2020-01,343000.0
764185,981A,BUANGKOK CRES,5 ROOM,1.3804866169999999,103.88070970000001,2019-08,411888.0
764209,981B,BUANGKOK CRES,4 ROOM,1.380469875,103.880038,2018-06,344000.0
764211,981B,BUANGKOK CRES,5 ROOM,1.380469875,103.880038,2019-05,430000.0
764256,981C,BUANGKOK CRES,4 ROOM,1.3804480159999999,103.87957929999999,2018-07,350000.0
764255,981C,BUANGKOK CRES,5 ROOM,1.3804480159999999,103.87957929999999,2017-10,410000.0
764295,981D,BUANGKOK CRES,4 ROOM,1.3804523080000002,103.8793332,2019-06,328000.0
764294,981D,BUANGKOK CRES,5 ROOM,1.3804523080000002,103.8793332,2019-05,375000.0
764296,982,BUANGKOK CRES,,1.380850355,103.87930909999999,,
764297,984,BUANGKOK LINK,,1.3815896159999999,103.88068879999999,,
764333,984A,BUANGKOK LINK,4 ROOM,1.381982707,103.88121770000001,2019-06,333000.0
764382,984B,BUANGKOK LINK,5 ROOM,1.382095015,103.8806127,2019-07,410000.0
764430,984C,BUANGKOK LINK,4 ROOM,1.3823963209999999,103.88138570000001,2019-09,375000.0
764428,984C,BUANGKOK LINK,5 ROOM,1.3823963209999999,103.88138570000001,2019-07,468000.0
764491,984D,BUANGKOK LINK,5 ROOM,1.3823737580000002,103.8809546,2019-05,445000.0
764492,985,BUANGKOK CRES,,1.381498425,103.88003959999999,,
764520,985A,BUANGKOK CRES,4 ROOM,1.381195248,103.8800663,2019-11,372000.0
764563,985B,BUANGKOK CRES,5 ROOM,1.381183574,103.87984,2019-12,435000.0
764564,986,BUANGKOK CRES,,1.3825688090000001,103.8804525,,
764565,986,JURONG WEST ST 93,,1.337012951,103.694529,,
764583,986A,BUANGKOK CRES,2 ROOM,1.381916946,103.8798037,2019-12,222000.0
